filmtv_id;titolo_originale;titolo_italiano;anno;genere;durata;voto;humor;ritmo;impegno;tensione;prezzo;anno_convertito;durata_convertita;voto_convertito;genere_convertito;sezione
384;Love Can Be Murder;Un amore di fantasma;1992;Commedia;86;7;2;2;0;1;5;1;1;3;4;1
386;Teen Witch;Un amore di strega;1989;Commedia;105;4,5;1;1;0;0;5;1;2;2;4;1
387;Un amour de Swann;Un amore di Swann;1983;Drammatico;110;4,6;0;1;0;1;5;1;2;2;2;1
388;L'amore difficile;L'amore difficile;1962;Commedia;105;5,9;1;2;0;1;6;1;2;3;4;2
389;Amore e chiacchiere;Amore e chiacchiere;1957;Commedia;95;7,1;2;2;1;1;6;1;2;3;4;1
390;Amore e ginnastica;Amore e ginnastica;1973;Sentimentale;112;6,4;3;2;0;0;6;1;2;3;3;1
391;Amore e guai;Amore e guai;1958;Commedia;87;5,2;2;2;0;0;5;1;1;3;4;1
392;Flesh and Blood;L'amore e il sangue;1985;Avventura;123;6,8;1;2;0;2;7;1;3;3;7;2
393;The Secret Agent;L'agente segreto;1936;Spionaggio;83;6,9;1;2;2;3;5;1;1;3;13;4
395;Amore facile;Amore facile;1964;Commedia;99;3,8;2;2;0;0;5;1;2;2;4;1
398;Un amore in prima classe;Un amore in prima classe;1980;Commedia;102;3,6;1;2;0;1;5;1;2;2;4;2
399;Amore in quattro dimensioni;Amore in quattro dimensioni;1964;Commedia;110;4,3;1;2;0;0;5;1;2;2;4;2
401;Amore mio;Amore mio;1964;Sentimentale;95;6;0;2;1;2;6;1;2;3;3;2
402;Amore mio aiutami;Amore mio aiutami;1970;Commedia;124;5,9;3;3;2;2;7;1;3;3;4;1
404;A Message from Holly;L'amore non muore mai;1992;Drammatico;90;7;0;1;2;0;6;1;2;3;2;3
407;Love at Large;Un amore passeggero;1990;Commedia;99;6,2;2;3;1;2;6;1;2;3;4;2
409;L'amore primitivo;L'amore primitivo;1966;Commedia;80;3,7;1;1;0;0;4;1;1;2;4;1
412;Madeleine;L'amore segreto di Madeleine;1950;Drammatico;114;7;0;2;0;2;6;1;2;3;2;1
414;Romance on the High Seas;Amore sottocoperta;1948;Commedia;99;6,8;3;3;0;0;6;1;2;3;4;1
415;The Little Minister;Amore tzigano;1934;Sentimentale;110;5,8;1;2;2;2;6;1;2;3;3;2
416;When I Fall in Love;Un amore una vita;1988;Sentimentale;128;5,9;0;2;1;1;7;1;3;3;3;2
421;Gli amori di Ercole;Gli amori di Ercole;1959;Mitologico;98;4,3;1;2;0;1;5;1;2;2;20;2
422;Gli amori di Manon Lescaut;Gli amori di Manon Lescaut;1954;Drammatico;92;5,5;0;2;0;1;6;1;2;3;2;2
423;Amori di mezzo secolo;Amori di mezzo secolo;1954;Commedia;101;4,9;1;2;0;0;5;1;2;2;4;2
424;Amori in corso;Amori in corso;1989;Commedia;82;6;2;2;0;2;5;1;1;3;4;1
425;Amori miei;Amori miei;1978;Commedia;100;5,6;2;2;0;1;6;1;2;3;4;1
427;Amsterdamned;Amsterdamned;1988;Thriller;111;6,9;1;3;1;4;6;1;2;3;6;4
428;Amy;Amy;1981;Drammatico;100;6;0;2;2;2;6;1;2;3;2;2
429;Anastasia;Anastasia;1956;Commedia;105;6,8;2;2;2;3;6;1;2;3;4;4
430;Anatomy of a Murder;Anatomia di un omicidio;1959;Drammatico;160;8,1;1;3;4;3;9;1;4;4;2;3
431;L'anatra all'arancia;L'anatra all'arancia;1975;Commedia;110;5,1;2;1;0;0;6;1;2;3;4;1
432;Anche gli angeli mangiano fagioli;Anche gli angeli mangiano fagioli;1973;Commedia;128;6,1;2;2;1;1;7;1;3;3;4;1
433;Ghoulies Go to College;Ghoulies III - Anche i mostri vanno al college;1989;Horror;87;4,8;0;2;0;2;4;1;1;2;9;1
434;Anche se volessi lavorare che faccio?;Anche se volessi lavorare che faccio?;1972;Commedia;99;6;2;2;0;1;6;1;2;3;4;1
435;Another 48 hrs;Ancora 48 ore;1990;Poliziesco;95;5,9;3;3;0;2;6;1;2;3;5;1
436;Sweet Hearts Dance;Ancora insieme;1988;Commedia;100;5,5;1;2;0;2;6;1;2;3;4;2
437;Once More with Feeling!;Ancora una volta con sentimento!;1960;Commedia;92;7,1;3;3;1;1;6;1;2;3;4;1
438;And the Pursuit of Happiness;La ricerca della felicità;1986;Documentario;91;5,3;1;1;2;0;6;1;2;3;8;3
439;Andrej Rublëv;Andrej Rublëv;1969;Drammatico;174;8,9;0;1;4;2;9;1;4;4;2;3
440;Andremo in città;Andremo in città;1966;Drammatico;95;6,2;0;2;2;2;6;1;2;3;2;2
441;Android;Android - Molto più che umano;1982;Fantasy;80;7;0;3;0;3;5;1;1;3;16;1
442;The Andromeda Strain;Andromeda;1971;Fantasy;120;6,6;0;2;1;3;7;1;3;3;16;4
445;Angel Heart;Angel Heart. Ascensore per l'inferno;1987;Thriller;115;6,7;0;2;0;3;6;1;2;3;6;4
447;Angel;Angel Killer;1984;Thriller;89;6,4;0;2;0;2;5;1;1;3;6;1
449;Angela come te;Angela come te;1988;Commedia;84;4,8;1;2;0;1;4;1;1;2;4;2
450;Pocketful of Miracles;Angeli con la pistola;1961;Commedia;136;8;2;3;0;2;8;1;3;4;4;2
451;Hell's Angels On Wheels;Angeli dell'inferno sulle ruote;1967;Drammatico;93;5,2;0;2;1;3;6;1;2;3;2;4
452;Broken Angel;Angeli inquieti;1988;Drammatico;90;7;0;0;0;0;6;1;2;3;2;1
455;Angeli senza paradiso;Angeli senza paradiso;1970;Musicale;91;3,1;0;2;0;1;5;1;2;2;15;2
457;Angelique et le Sultan;Angelica e il Gran Sultano;1968;Avventura;99;5,7;0;2;0;1;6;1;2;3;7;2
458;El nino y el Papa;Angelino e il Papa;1986;Drammatico;95;3,5;1;2;3;1;5;1;2;2;2;3
459;An Angel at My Table;Un angelo alla mia tavola;1990;Biografico;158;7,6;1;3;4;3;8;1;4;3;14;3
461;Der Blaue Engel;L'angelo azzurro;1930;Drammatico;107;8,4;1;3;1;3;7;1;2;4;2;1
462;L'angelo bianco;L'angelo bianco;1955;Drammatico;95;6,8;0;2;2;3;6;1;2;3;2;4
464;L'angelo con la pistola;L'angelo con la pistola;1991;Poliziesco;88;4,1;0;2;1;2;4;1;1;2;5;2
465;Almost an Angel;Un angelo da quattro soldi;1990;Fantasy;95;5,1;1;3;0;1;6;1;2;3;16;2
473;Black Angel;L'angelo nero;1946;Thriller;83;6,9;0;1;2;1;5;1;1;3;6;3
475;Scarlet Angel;L'angelo scarlatto;1952;Avventura;81;6;1;2;0;1;5;1;1;3;7;2
478;Gaslight;Angoscia;1944;Thriller;109;7,8;2;4;3;4;6;1;2;3;6;2
480;Un'anguilla da 300 milioni;Un'anguilla da 300 milioni;1971;Thriller;105;5,3;1;1;0;1;6;1;2;3;6;1
481;A Stolen Life;L'anima e il volto;1946;Drammatico;103;7;0;2;1;2;6;1;2;3;2;2
482;Heaven Knows Mr.Allison;L'anima e la carne;1957;Drammatico;107;7,5;1;2;2;3;6;1;2;3;2;4
483;Animali metropolitani;Animali metropolitani;1987;Grottesco;84;3,6;1;2;0;0;4;1;1;2;18;2
484;Animali pazzi;Animali pazzi;1939;Commedia;72;5,6;3;3;0;0;5;1;1;3;4;1
485;Till the End of Time;Anime ferite;1946;Drammatico;105;6,8;0;3;3;2;6;1;2;3;2;2
486;The Lonely Guy;Anime gemelle;1984;Commedia;86;6,5;2;1;0;0;5;1;1;3;4;1
487;Possessed;Anime in delirio;1947;Drammatico;108;8;0;2;1;3;7;1;2;4;2;4
490;Walk on the Wild Side;Anime sporche;1962;Drammatico;112;6,1;0;2;1;2;6;1;2;3;2;2
491;Anna Boleyn;Anna Bolena;1920;Storico;102;7,3;0;0;0;0;6;1;2;3;21;1
492;Anne of the Thousand Days;Anna dei mille giorni;1970;Storico;144;6,6;0;2;2;2;8;1;4;3;21;2
493;The Miracle Worker;Anna dei miracoli;1962;Drammatico;107;8,6;2;3;5;4;7;1;2;4;2;3
494;Anna and the King of Siam;Anna e il re del Siam;1946;Drammatico;128;7;1;3;0;1;7;1;3;3;2;2
495;Anna Karenina;Anna Karenina;1947;Drammatico;123;7,1;0;2;0;2;7;1;3;3;2;1
496;Anna Karenina;Anna Karenina;1935;Drammatico;95;7,5;0;3;2;1;6;1;2;3;2;2
498;Hope and Glory;Anni '40;1987;Drammatico;98;6,8;1;3;2;2;6;1;2;3;2;2
499;Die Bleierne Zeit;Anni di piombo;1981;Drammatico;106;7,8;2;4;5;5;6;1;2;3;2;3
500;Anni facili;Anni facili;1953;Commedia;106;7,6;2;2;1;0;6;1;2;3;4;1
501;L'argent de poche;Gli anni in tasca;1976;Commedia;104;7,8;2;3;3;1;6;1;2;3;4;2
502;Les années lumière;Gli anni luce;1981;Drammatico;110;7,6;1;2;3;3;6;1;2;3;2;3
505;Anni ruggenti;Anni ruggenti;1962;Commedia;110;7,8;3;2;3;1;6;1;2;3;4;1
506;Gallipoli;Gli anni spezzati;1981;Guerra;120;7,8;2;3;3;3;7;1;3;3;17;2
507;Jupiter's Darling;Annibale e la vestale;1954;Musicale;96;5,9;2;2;0;1;6;1;2;3;15;1
509;Anno 2020: i gladiatori del futuro;Anno 2020: i gladiatori del futuro;1983;Fantasy;95;4,2;1;3;0;2;5;1;2;2;16;2
510;Neon City;Anno 2053: la grande fuga;1992;Fantasy;105;6,1;0;2;0;1;6;1;2;3;16;2
511;Battle for the Planet of the Apes;Anno 2670: ultimo atto;1973;Fantasy;92;5,8;0;2;0;1;6;1;2;3;16;2
512;L'année dernière à Marienbad;L'anno scorso a Marienbad;1961;Drammatico;90;7,8;0;1;4;2;6;1;2;3;2;3
513;The Year of Living Dangerously;Un anno vissuto pericolosamente;1982;Drammatico;115;7,3;1;3;3;3;6;1;2;3;2;2
514;Lonely Hearts;Annunci di morte;1991;Thriller;106;8;1;3;0;1;7;1;2;4;6;2
515;Dying to Love You;Annunci personali;1992;Thriller;90;6,5;1;2;0;2;6;1;2;3;6;2
519;Another Time Another Place;Another Time Another Place;1983;Drammatico;101;7;0;2;2;2;6;1;2;3;2;2
520;Antarctica;Antarctica;1983;Avventura;99;7;0;2;2;2;6;1;2;3;7;2
521;L'Anticristo;L'Anticristo;1974;Horror;115;5,5;2;3;2;3;6;1;2;3;9;1
522;Die Antigone des Sophokles nach der Hölderlinschen Übertragung für die Bühne bearbeitet von Brecht 1948 (Suhrkamp Verlag);Antigone;1991;Drammatico;100;7,6;0;1;4;2;6;1;2;3;2;3
523;L'antimiracolo;L'antimiracolo;1963;Documentario;87;7;0;2;4;1;5;1;1;3;8;3
524;Antologia dada e surrealista;Antologia dada e surrealista;1923;Fantasy;100;9,4;2;4;2;1;7;1;2;4;16;2
526;Antologia di Petrolini;Antologia di Petrolini;1930;Commedia;69;7;0;0;0;0;5;1;1;3;4;1
528;Antonio di Padova;Antonio di Padova;1949;Biografico;90;2,4;0;1;1;1;4;1;2;1;14;2
529;Antonio e Placido - Attenti ragazzi... chi rompe paga!;Antonio e Placido - Attenti ragazzi... chi rompe paga!;1975;Commedia;90;5,7;2;2;0;0;6;1;2;3;4;1
530;Wings of the Apache;Apache - Pioggia di fuoco;1990;Azione;86;4,6;1;2;0;1;4;1;1;2;10;2
534;Una storia moderna - L'ape regina;Una storia moderna - L'ape regina;1963;Grottesco;87;7,5;2;2;1;2;5;1;1;3;18;1
535;Apocalypse domani;Apocalypse domani;1980;Horror;96;5;0;2;0;2;6;1;2;3;9;1
536;Apparizione;Apparizione;1944;Commedia;68;6,7;1;2;0;0;5;1;1;3;4;2
537;Bachelor Flat;L'appartamento dello scapolo;1962;Commedia;90;7,8;3;3;0;1;6;1;2;3;4;1
540;Appassionatamente;Appassionatamente;1954;Drammatico;102;5,1;0;2;0;2;6;1;2;3;2;1
541;Appuntamento a Liverpool;Appuntamento a Liverpool;1988;Drammatico;99;4,9;0;2;2;2;5;1;2;2;2;2
543;Blind Date;Appuntamento al buio;1987;Commedia;96;6,8;3;3;0;1;6;1;2;3;4;1
546;L'agression;Appuntamento con l'assassino;1975;Thriller;100;5,2;0;2;1;2;6;1;2;3;6;2
547;Date with an Angel;Appuntamento con un angelo;1987;Fantasy;105;3,7;1;2;0;1;5;1;2;2;16;2
548;L'appuntamento (dove come quando?);L'appuntamento (dove come quando?);1977;Commedia;91;4,3;1;2;0;0;5;1;2;2;4;2
550;Appuntamento in nero;Appuntamento in nero;1990;Thriller;79;3,8;0;2;0;1;4;1;1;2;6;2
552;Yours Mine and Ours;Appuntamento sotto il letto;1968;Commedia;111;7,3;2;2;0;1;6;1;2;3;4;1
553;April in Paris;Aprile a Parigi;1952;Musicale;101;5,8;1;2;0;1;6;1;2;3;15;2
554;L'aigle à deux têtes;L'aquila a due teste;1948;Drammatico;95;7,2;0;2;2;2;6;1;2;3;2;2
557;The Eagle;Aquila nera;1925;Avventura;60;7,3;0;0;0;0;5;1;1;3;7;1
559;Iron Eagle II;Aquile d'attacco;1988;Guerra;103;4,2;0;2;0;2;5;1;2;2;17;1
560;Strategic Air Commando;Aquile nell'infinito;1955;Guerra;114;6,9;0;2;0;2;6;1;2;3;17;1
561;Arachnophobia;Aracnofobia;1990;Thriller;105;6,7;1;2;1;3;6;1;2;3;6;4
562;Aragosta a colazione;Aragosta a colazione;1979;Commedia;98;5,5;3;3;1;0;6;1;2;3;4;1
563;L'Arcangelo;L'Arcangelo;1969;Commedia;105;5;2;2;0;2;6;1;2;3;4;1
565;Quentin Durward;L'arciere del re;1955;Avventura;101;6,1;1;3;0;1;6;1;2;3;7;2
566;L'arciere di fuoco;L'arciere di fuoco;1971;Avventura;107;4,4;1;2;0;1;5;1;2;2;7;2
567;Ofelas;L'arciere di ghiaccio;1987;Avventura;87;7,4;1;2;2;3;5;1;1;3;7;4
569;Sword of Sherwood Forest;Gli arcieri di Sherwood;1960;Avventura;77;5,8;2;2;0;1;5;1;1;3;7;1
570;Air Force;Arcipelago in fiamme;1943;Guerra;124;7,9;1;3;2;2;7;1;3;3;17;2
571;Arch of Triumph;Arco di trionfo;1948;Drammatico;120;6,7;0;2;1;3;7;1;3;3;2;4
574;Geheimcode Wildgänse;Arcobaleno selvaggio;1985;Azione;93;5,1;0;2;0;2;6;1;2;3;10;1
575;Spitfire;Argento vivo;1934;Drammatico;92;4,8;0;2;0;2;5;1;2;2;2;1
576;The Argonauts;Gli argonauti;1963;Mitologico;95;7,3;1;2;0;2;6;1;2;3;20;2
577;Aria;Aria;1987;Musicale;102;6,2;1;2;1;1;6;1;2;3;15;2
578;Aria di paese;Aria di paese;1933;Commedia;63;6,3;2;2;0;0;5;1;1;3;4;1
579;L'aria serena dell'Ovest;L'aria serena dell'Ovest;1990;Commedia;115;7,6;2;2;4;2;6;1;2;3;4;3
580;A Dry White Season;Un'arida stagione bianca;1989;Drammatico;107;6,6;0;2;4;2;6;1;2;3;2;3
581;Mean Dog Blues;Arizona Campo 4;1978;Drammatico;108;6,5;0;2;3;3;6;1;2;3;2;3
582;Arizona Colt;Arizona Colt;1966;Western;95;5,1;0;2;0;1;6;1;2;3;12;2
583;Arizona si scatenò... e li fece fuori tutti!;Arizona si scatenò... e li fece fuori tutti!;1970;Western;102;4,6;1;2;0;1;5;1;2;2;12;2
584;Gun Glory;L'arma della gloria;1957;Western;89;4,7;0;2;0;1;4;1;1;2;12;2
586;Lethal Weapon;Arma letale;1987;Azione;106;7,2;1;3;0;3;6;1;2;3;10;2
587;Lethal Weapon 2;Arma letale 2;1989;Azione;114;6,8;2;3;1;3;6;1;2;3;10;2
588;Dark Angel;Arma non convenzionale;1990;Azione;91;5,3;0;2;0;2;6;1;2;3;10;1
590;L'armée des ombres;L'armata degli eroi;1969;Guerra;140;8;0;3;4;4;9;1;4;4;17;3
591;L'armata ritorna;L'armata ritorna;1983;Drammatico;105;6,3;0;2;4;2;6;1;2;3;2;3
592;The Killing Time;Armato per uccidere;1987;Thriller;94;5,3;0;2;0;2;6;1;2;3;6;1
593;Hardi! Pardaillan;Le armi della vendetta;1963;Avventura;93;5,4;0;2;0;2;6;1;2;3;7;1
594;Armiamoci e partite!;Armiamoci e partite!;1971;Commedia;106;5,9;2;2;0;0;6;1;2;3;4;1
596;Arrangiatevi;Arrangiatevi;1959;Commedia;106;7,2;3;2;1;1;6;1;2;3;4;1
600;Arriva Dorellik;Arriva Dorellik;1967;Commedia;96;5,5;2;2;0;1;6;1;2;3;4;1
602;Meet John Doe;Arriva John Doe;1941;Commedia;135;7,6;2;2;3;1;7;1;3;3;4;3
603;Arriva Sabata!...;Arriva Sabata!...;1970;Western;95;4,1;1;2;0;2;5;1;2;2;12;2
604;Comes a Horseman;Arriva un cavaliere libero e selvaggio;1978;Western;120;6,8;0;2;1;2;7;1;3;3;12;2
605;Here Come the Girls;Arrivan le ragazze;1953;Musicale;78;4,5;1;2;0;0;4;1;1;2;15;2
606;Arrivano Django e Sartana... è la fine;Arrivano Django e Sartana... è la fine;1970;Western;89;3,2;1;2;1;2;4;1;1;2;12;1
608;Arrivano i bersaglieri;Arrivano i bersaglieri;1980;Commedia;120;5,3;2;3;2;2;7;1;3;3;4;2
610;Arrivano i dollari!;Arrivano i dollari!;1957;Commedia;89;5,7;2;2;0;0;5;1;1;3;4;1
611;Flodder;Arrivano i Flodder;1986;Commedia;108;5,8;0;0;0;0;6;1;2;3;4;1
612;Arrivano i Gatti;Arrivano i Gatti;1980;Commedia;95;5,2;2;2;0;0;6;1;2;3;4;1
613;Arrivano i miei;Arrivano i miei;1983;Commedia;95;3,9;2;1;0;1;5;1;2;2;4;1
614;Arrivano i nostri;Arrivano i nostri;1951;Commedia;112;5,4;2;3;0;1;6;1;2;3;4;2
615;Arrivano i Titani;Arrivano i Titani;1962;Mitologico;110;7,2;2;3;0;0;6;1;2;3;20;2
617;Arise My Love;Arrivederci in Francia;1940;Avventura;118;7;2;2;0;1;6;1;2;3;7;1
619;Au revoir les enfants;Arrivederci ragazzi;1987;Drammatico;103;7,8;1;2;4;3;6;1;2;3;2;3
624;Arsenic and Old Lace;Arsenico e vecchi merletti;1944;Commedia;113;8,2;3;3;2;2;7;1;2;4;4;1
625;Rembrandt;L'arte e gli amori di Rembrandt;1937;Biografico;85;7,6;2;2;1;1;5;1;1;3;14;1
626;Tiger Claws;Copgirl - Artigli di tigre;1991;Azione;88;5,5;0;0;0;0;5;1;1;3;10;1
627;Arthur;Arturo;1981;Commedia;97;6,9;2;2;0;1;6;1;2;3;4;1
628;De Lift;L'ascensore;1983;Horror;98;6,6;1;3;1;3;6;1;2;3;9;1
629;Nightmare on the 13th Floor;Ascensore per l'inferno;1990;Thriller;120;7,6;3;3;2;3;7;1;3;3;6;1
630;Asphalt;Asfalto;1929;Drammatico;72;7,9;0;3;3;3;5;1;1;3;2;2
631;Classe tous risques;Asfalto che scotta;1960;Noir;110;7,6;0;2;1;3;6;1;2;3;22;4
632;Ashanti;Ashanti;1979;Avventura;118;4,5;0;2;0;1;5;1;2;2;7;2
633;Asilo di polizia;Asilo di polizia;1986;Commedia;93;3,8;1;1;0;0;5;1;2;2;4;1
634;Wait Until Spring Bandini;...Aspetta primavera Bandini;1989;Commedia;105;4,8;1;2;0;0;5;1;2;2;4;2
637;Wyoming Mail;Assalto al treno postale;1950;Avventura;87;6;0;0;0;0;5;1;1;3;7;1
638;Assassination;Assassination;1986;Azione;89;4,8;0;3;0;1;4;1;1;2;10;2
646;Le hasard et la violence;Assassinio al sole;1973;Thriller;85;4;0;2;0;1;4;1;1;2;6;2
648;The Mirror Crack'd;Assassinio allo specchio;1980;Thriller;108;5,9;1;2;0;2;6;1;2;3;6;2
651;The Killing of Sister George;L'assassinio di Sister George;1968;Drammatico;138;7,3;2;3;3;2;7;1;3;3;2;1
653;Secret Sins of the Father;Assassinio in famiglia;1994;Drammatico;100;8,5;0;2;1;3;7;1;2;4;2;4
655;The Eiger Sanction;Assassinio sull'Eiger;1975;Spionaggio;129;6,3;1;2;0;3;7;1;3;3;13;4
657;L'assassin habite... au 21;L'assassino abita al 21;1942;Poliziesco;84;7,5;2;3;0;2;5;1;1;3;5;2
662;The Stone Killer;L'assassino di pietra;1973;Azione;95;6,1;1;2;1;2;6;1;2;3;10;1
665;Friday the 13th: Part 2;L'assassino ti siede accanto;1981;Horror;87;6,6;0;2;0;3;5;1;1;3;9;4
669;L'assedio dell'Alcazar;L'assedio dell'Alcazar;1940;Guerra;112;6,4;1;2;0;2;6;1;2;3;17;2
672;Assicurasi vergine;Assicurasi vergine;1967;Grottesco;97;2,3;2;2;0;1;4;1;2;1;18;1
673;L'assistente sociale tutto pepe;L'assistente sociale tutto pepe;1981;Commedia;91;4,1;1;0;0;0;5;1;2;2;4;1
674;Asso;Asso;1981;Commedia;95;5,2;3;1;0;0;6;1;2;3;4;1
675;Ace in the Hole;L'asso nella manica;1951;Drammatico;112;8,5;1;3;2;3;7;1;2;4;2;2
676;The Card;Asso pigliatutto;1952;Commedia;91;7,7;2;3;0;2;6;1;2;3;4;2
677;True Confessions;L'assoluzione;1981;Drammatico;103;6,9;1;2;3;3;6;1;2;3;2;3
679;Asterix et le coup de menhir;Asterix e la grande guerra;1989;Animazione;81;6,8;3;3;0;0;5;1;1;3;1;1
680;The Quatermass Experiment;L'astronave atomica del Dott. Quatermass;1955;Fantasy;82;7,3;0;2;1;3;5;1;1;3;16;4
682;Atlantis;Atlantis - Le creature del mare;1991;Documentario;78;6;0;2;3;0;5;1;1;3;8;3
683;The Atomic Cafe;Atomic cafè;1982;Documentario;92;7,8;0;2;3;0;6;1;2;3;8;3
684;Raid on Rommel;Attacco a Rommel;1971;Guerra;104;4,7;0;2;1;1;5;1;2;2;17;2
685;Gog;Attacco alla base spaziale U.S.;1954;Fantasy;80;5,8;0;0;0;0;5;1;1;3;16;1
686;Attack on the Iros Coast;Attacco alla Costa di Ferro;1968;Guerra;90;4,3;0;0;0;0;5;1;2;2;17;1
687;North Sea Hijack;Attacco: Piattaforma Jennifer;1979;Avventura;93;6,3;0;2;0;2;6;1;2;3;7;1
690;Sailor Beware;Attente ai marinai!;1951;Commedia;108;6,8;3;3;0;0;6;1;2;3;4;1
691;The Persuaders: London Conspiracy;Attenti a quei due... chiamate Londra;1971;Thriller;110;6,5;0;0;0;0;6;1;2;3;6;1
692;Grand Theft Auto;Attenti a quella pazza Rolls Royce;1977;Commedia;105;6;2;2;1;1;6;1;2;3;4;1
693;Attenti al buffone!;Attenti al buffone!;1976;Drammatico;110;4,4;1;2;0;0;5;1;2;2;2;2
694;The Object of Beauty;Attenti al ladro!;1990;Commedia;102;5,5;2;2;0;1;6;1;2;3;4;1
695;L'attico;L'attico;1962;Commedia;95;5,3;2;2;0;1;6;1;2;3;4;1
696;Attila;Attila;1953;Avventura;100;5;0;2;0;1;6;1;2;3;7;2
698;Dead Poets Society;L'attimo fuggente;1989;Drammatico;129;7,6;1;3;3;2;7;1;3;3;2;2
699;Atto di dolore;Atto di dolore;1990;Drammatico;108;3,3;0;2;1;2;5;1;2;2;2;2
700;Total Recall;Atto di forza;1990;Fantasy;109;7,1;1;3;1;3;6;1;2;3;16;1
702;Fatal Attraction;Attrazione fatale;1987;Drammatico;120;6,9;0;2;1;3;7;1;3;3;2;4
706;Auguri e figli maschi;Auguri e figli maschi;1951;Commedia;90;2,5;1;2;0;1;4;1;2;1;4;2
707;Australia;Australia;1989;Drammatico;118;6,1;0;2;0;2;6;1;2;3;2;1
708;The Shout;L'australiano;1978;Drammatico;82;7,8;0;3;3;3;5;1;1;3;2;2
710;Delusion;Autostop per l'inferno;1990;Thriller;100;6,8;0;3;1;3;6;1;2;3;6;2
711;Avalanche Express;Avalanche Express;1979;Spionaggio;85;4,7;0;2;0;2;4;1;1;2;13;1
712;Avanti c'è posto!;Avanti c'è posto!;1942;Commedia;82;6,8;2;2;0;2;5;1;1;3;4;1
717;The Ewok Adventure;L'avventura degli Ewoks;1984;Fantasy;100;5,4;0;2;0;0;6;1;2;3;16;2
718;The Poseidon Adventure;L'avventura del Poseidon;1972;Catastrofico;118;7;0;2;1;4;6;1;2;3;11;4
720;The Divorce of Lady X;L'avventura di Lady X;1938;Commedia;92;7,8;2;2;0;1;6;1;2;3;4;1
723;Un'avventura di Salvator Rosa;Un'avventura di Salvator Rosa;1940;Avventura;96;6,9;1;2;1;2;6;1;2;3;7;1
724;L'aventure c'est l'aventure;L'avventura è l'avventura;1972;Commedia;123;6,4;2;3;0;1;7;1;3;3;4;2
725;Desperate Journey;L'avventura impossibile;1942;Guerra;107;7,2;0;2;2;2;6;1;2;3;17;2
726;Harem Holiday;Avventura in Oriente;1965;Musicale;76;6,5;1;2;0;0;5;1;1;3;15;2
729;The Wonderful World of the Brothers Grimm;Avventura nella fantasia;1964;Biografico;135;6,9;2;3;1;3;7;1;3;3;14;2
733;Alice's Adventures in Wonderland;Le avventure di Alice nel paese delle meraviglie;1972;Fantasy;96;4;0;2;1;1;5;1;2;2;16;2
735;The Adventures of Don Juan;Le avventure di Don Giovanni;1949;Avventura;110;7,3;1;3;0;2;6;1;2;3;7;2
736;The Adventures of Gérard;Le avventure di Gérard;1970;Commedia;90;5,8;1;2;1;1;6;1;2;3;4;2
738;The Adventures of Huckleberry Finn;Le avventure di Huck Finn;1960;Avventura;107;6,7;2;3;0;2;6;1;2;3;7;2
739;Le avventure di Mandrin;Le avventure di Mandrin;1952;Avventura;95;5,3;0;2;0;1;6;1;2;3;7;2
740;Le avventure di Mary Read;Le avventure di Mary Read;1961;Avventura;89;3,6;1;2;0;2;4;1;1;2;7;2
741;Mister Cory;Le avventure di Mister Cory;1957;Drammatico;92;7,5;1;3;3;2;6;1;2;3;2;2
742;Oliver Twist;Le avventure di Oliver Twist;1948;Drammatico;116;7,9;0;2;2;3;6;1;2;3;2;4
744;Le avventure di Pinocchio;Le avventure di Pinocchio;1947;Fantasy;100;5,9;1;2;0;1;6;1;2;3;16;2
745;The New Adventures of Pippi Longstocking;Le nuove avventure di Pippi Calzelunghe;1988;Avventura;97;3,6;2;2;0;1;5;1;2;2;7;1
748;Below Zero;Le avventure di Stanlio e Ollio;1930;Commedia;80;7,7;0;0;0;0;5;1;1;3;4;1
750;Omar Khayyam;Le avventure e gli amori di Omar Khayyam;1956;Avventura;101;4,2;0;2;0;1;5;1;2;2;7;2
752;L'avventuriera del piano di sopra;L'avventuriera del piano di sopra;1941;Commedia;80;5,3;2;2;0;1;5;1;1;3;4;1
755;High Road to China;Avventurieri ai confini del mondo;1982;Avventura;103;5,8;0;2;1;1;6;1;2;3;7;2
756;Only Angels Have Wings;Avventurieri dell'aria;1939;Drammatico;121;8,1;1;3;0;2;8;1;3;4;2;2
757;Allan Quatermain and the Lost City of Gold;Gli avventurieri della città perduta;1987;Avventura;93;5,3;1;2;0;1;6;1;2;3;7;2
758;Plymouth Adventure;Gli avventurieri di Plymouth;1952;Avventura;105;6,1;1;2;1;1;6;1;2;3;7;2
759;Dodge City;Gli avventurieri;1939;Western;104;6,8;1;3;1;2;6;1;2;3;12;2
761;L'avventuriero;L'avventuriero;1967;Avventura;105;6;1;2;0;1;6;1;2;3;7;2
762;Tendre voyou;Un avventuriero a Tahiti;1966;Commedia;97;5,6;2;2;0;1;6;1;2;3;4;1
763;L'avventuriero della Tortuga;L'avventuriero della Tortuga;1965;Avventura;91;4;0;2;0;2;5;1;2;2;7;1
765;Macao;L'avventuriero di Macao;1952;Poliziesco;81;6,7;0;2;0;3;5;1;1;3;5;4
766;The Return of Bad Men;Gli avvoltoi;1948;Western;90;6;0;2;1;2;6;1;2;3;12;2
767;Two Mules for Sister Sarah;Gli avvoltoi hanno fame;1970;Western;114;7,3;2;2;1;2;6;1;2;3;12;1
768;Azzurro profondo;Azzurro profondo;1992;Avventura;95;4,5;0;2;2;2;5;1;2;2;7;2
